,worker,true_prob_idx,coords,h1Gd_lit,H_lit,KL_lit,dGh1_lit,h1Gd_prag,H_prag,KL_prag,dGh1_prag,log dGh1_lit,log dGh1_prag
460,A1HKYY6XI2OHO1,83,"(1, 4)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.125,0.5531801343474673,0.9880310411759311,0.3982633199439595,0.11861102345650643,-2.0794415416798357,-2.1319058502242267
461,A1HKYY6XI2OHO1,83,"(3, 1)",0.5,0.6931471805599453,0.4054651081081644,0.03571428571428571,0.9975921493536567,0.01692193102017276,0.5768901782688051,0.03573365027108356,-3.332204510175204,-3.331662449526287
462,A1HKYY6XI2OHO1,83,"(4, 1)",0.5,0.6931471805599453,0.0,0.017857142857142856,1.0,4.621701782765319e-18,0.0024107541804982723,0.017857142857142856,-4.02535169073515,-4.02535169073515
463,A1HKYY6XI2OHO1,83,"(4, 3)",0.5,0.6931471805599453,0.0,0.014285714285714285,1.0,2.5764517012775434e-34,-1.1993317344670267e-34,0.014285714285714285,-4.248495242049359,-4.248495242049359
464,A1HKYY6XI2OHO1,85,"(4, 2)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.125,0.38196601125010504,1.07602235241001,0.3102720087098805,0.09549150281252626,-2.0794415416798357,-2.348718011239098
465,A1HKYY6XI2OHO1,85,"(5, 4)",0.5,0.6931471805599453,0.4054651081081644,0.03571428571428571,0.8728910595697271,0.38085373499296865,0.6427362403320827,0.039676866345279636,-3.332204510175204,-3.226986972837244
466,A1HKYY6XI2OHO1,85,"(1, 3)",0.5,0.6931471805599453,0.0,0.017857142857142856,1.0,1.3131301098069343e-15,0.13594451950919936,0.018518518518518517,-4.02535169073515,-3.9889840465642745
467,A1HKYY6XI2OHO1,85,"(0, 4)",0.5,0.6931471805599453,0.0,0.014285714285714285,1.0,1.1108446863985086e-34,-6.011089360375238e-35,0.014388489208633094,-4.248495242049359,-4.241326752570746
468,A1HKYY6XI2OHO1,86,"(1, 2)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.125,0.3819660112501052,1.07602235241001,0.3102720087098805,0.0954915028125263,-2.0794415416798357,-2.3487180112390975
469,A1HKYY6XI2OHO1,86,"(4, 3)",0.3333333333333333,1.0986122886681096,0.0,0.03571428571428571,0.4660661147959469,0.8941931066211192,0.10088931715889873,0.02118482340064133,-3.332204510175204,-3.8544702309949406
